

 ! The solution file is: Results/13SecNAI

 ! Variable psave # price of savings in region r #
 ! Variable psave(REG) of size 10
 
 USA         , 0.88093865    ,
 China       , -4.2765012    ,
 xAmericas   , -3.2648427    ,
 AdvancedAsia, -3.3432965    ,
 SouthAsia   , -3.2984953    ,
 xAsia       , -3.2930083    ,
 WEuroCndANZ , -3.1668062    ,
 MENA        , -2.7055957    ,
 SSA         , -3.4123430    ,
 RestofWorld , -2.7533565    ,


 ! Variable qsave # regional demand for NET savings #
 ! Variable qsave(REG) of size 10
 
 USA         ,  14.535874    ,
 China       , -1.7826109    ,
 xAmericas   , -3.3555698    ,
 AdvancedAsia, -4.6024809    ,
 SouthAsia   , -4.4633155    ,
 xAsia       , -4.4586296    ,
 WEuroCndANZ , -2.8514423    ,
 MENA        , -5.5497794    ,
 SSA         , -3.3872924    ,
 RestofWorld , -3.4291027    ,


 ! Variable pgd # price of domestic i in government consumption in s #
 ! Variable pgd(TRAD_COMM:REG) of size 10x10
 
 pgd(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Extraction  ,  8.7662849    , -18.154888    ,-0.37431115    , -77.299606    ,-8.88279974E-02,-0.96893817    , -189.51799    , -24.027615    ,-0.22929031    , -5.2572312    ,
 LightMnfc   ,  2267.1282    , -9.1291103    ,  466.12561    , -177.47147    ,-0.68476224    , -90.008545    , -1163.4137    , -129.27246    , -53.810772    , -86.522568    ,
 HeavyMnfc   ,  1567.4072    , -552.99274    ,  205.45670    , -82.216400    , -1.6953456    , -42.925560    , -723.09827    , -78.103554    , -31.589222    , -138.46474    ,
 Energy      ,  737.37036    , -52.725021    , -225.01819    , -176.27734    , -3.9243541    , -49.956741    , -1230.1414    , -263.23907    , -15.829212    , -120.20966    ,
 CMN         , -54.798996    , -52.236046    , -9.7093544    , -3.7977304    , 0.82183969    , -3.8218656    , -109.18864    , -5.8833117    , -3.3878393    ,  25.095856    ,
 OBS         ,  82.239059    , -20.344818    , -2.5372739    , -9.2503023    ,-0.64719981    , -2.8710098    , -109.38547    , -12.217022    ,-0.25303161    ,  62.929321    ,
 Trade       , -32.905205    ,  0.0000000    , -3.5791111    ,  1.0740803    ,-3.26829439E-04,  4.4444237    , -3.9218669    ,-0.41314515    , -11.103504    ,-9.71880108E-02,
 Transport   , 0.58014297    , -84.453766    , -71.890564    , -69.490448    , -2.5815840    , -4.1925669    , -189.93008    , -12.027666    ,-0.29449546    , -6.1073213    ,
 OthServices ,  63.447258    , -430.13190    , -80.334473    , -145.35210    , -3.3444693    , -29.349073    , -442.06354    , -18.394936    , -13.300529    , 0.12745762    ,


 ! Variable CNTqpdr # contribution to EV of changes in consumption of domesti ..
 ! Variable CNTqpdr(REG) of size 10
 
 USA         ,  50906.387    ,
 China       , -3005.7070    ,
 xAmericas   , -7424.6855    ,
 AdvancedAsia, -3575.2988    ,
 SouthAsia   , -1982.8080    ,
 xAsia       , -1982.5750    ,
 WEuroCndANZ , -20420.078    ,
 MENA        , -3656.1101    ,
 SSA         , -665.96057    ,
 RestofWorld , -2294.7358    ,


 ! Variable CNTqpdir # cont. to EV of changes in consumption of domestic good ..
 ! Variable CNTqpdir(TRAD_COMM:REG) of size 10x10
 
 CNTqpdir(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,  47.294777    , -15.859604    , -15.542156    ,  2.9125791    ,  156.80008    , -10.183295    ,  9.4646883    ,  9.7769661    , -10.699892    , -9.5105839    ,
 Extraction  ,  31.627575    , -10.508778    , -3.9404573    ,-0.47179055    ,  6.1934838    , -19.156202    , -75.317490    ,  1.1330729    , -14.049464    , -15.432396    ,
 LightMnfc   ,  28140.215    , -659.77252    , -2087.8113    , -247.68390    , -340.83667    , -735.10516    , -6786.1348    , -1440.4857    , -261.58057    , -959.75952    ,
 HeavyMnfc   ,  9288.1455    , -77.040268    , -1298.8573    , -78.864532    , -255.05002    , -118.09023    , -1534.2510    , -265.64023    , -88.883575    , -155.63168    ,
 Energy      ,  7097.3086    , -402.54779    , -1310.0698    , -1618.6517    , -855.44214    , -74.296371    , -5315.4214    , -536.40515    , -91.100433    , -999.54651    ,
 CMN         ,  487.29538    , -14.854216    , -556.08496    , -89.163940    , -54.312897    , -66.512970    , -861.60107    , -197.80313    , -24.738640    ,  26.375643    ,
 OBS         ,  20.851023    , -27.593658    , -45.355728    , -17.652832    , -18.871019    , -3.0007606    , -223.49649    , -50.654442    , -5.0601311    ,  7.6610956    ,
 Trade       ,  1835.4246    , -423.18188    , -391.89709    , -271.30011    , -70.077148    , -320.84894    , -1415.4121    , -210.06860    , -12.879759    , -139.55154    ,
 Transport   ,  21.689142    , -26.451626    , -143.48573    , -66.144615    , -90.523758    , -59.090317    ,  357.59402    , -144.36845    , -8.0221767    , -34.690876    ,
 OthServices ,  3936.5312    , -1347.8970    , -1571.6416    , -1188.2778    , -460.68802    , -576.29065    , -4575.5044    , -821.59448    , -148.94586    , -14.649416    ,


 ! Variable CNTqgmr # cont. to EV of changes in govt consumption of imports i ..
 ! Variable CNTqgmr(REG) of size 10
 
 USA         ,  0.0000000    ,
 China       , -173.26456    ,
 xAmericas   , 0.57977605    ,
 AdvancedAsia,-0.93072128    ,
 SouthAsia   , 0.30628914    ,
 xAsia       , -4.1235733    ,
 WEuroCndANZ , -83.928963    ,
 MENA        , -14.791692    ,
 SSA         , -50.688755    ,
 RestofWorld , -2.3774016    ,


 ! Variable CNTqgmir # cont. to EV of changes in govt consumption of import i ..
 ! Variable CNTqgmir(TRAD_COMM:REG) of size 10x10
 
 CNTqgmir(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,  0.0000000    ,  0.0000000    ,-3.52151832E-03,  0.0000000    ,  0.0000000    ,-0.13841173    ,-2.85397051E-03,-8.63386691E-03,-7.49550527E-04,-8.36841762E-04,
 Extraction  ,  0.0000000    ,  0.0000000    ,-6.49305960E-08,  0.0000000    ,  0.0000000    ,-3.07026915E-02,-1.51598314E-02,-2.70758048E-02,-3.84315208E-05,-9.38597805E-05,
 LightMnfc   ,  0.0000000    ,  0.0000000    , 0.27844742    ,-0.17268154    ,-1.00391945E-02,-0.15528768    , -1.5092423    , -1.4956475    ,-0.13664646    ,-5.22798896E-02,
 HeavyMnfc   ,  0.0000000    ,  0.0000000    , 0.47429216    ,-2.89936177E-02, 0.46789140    ,-9.63889658E-02, -78.306870    ,  9.7998142    ,-0.20615709    ,-0.49171126    ,
 Energy      ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 CMN         ,  0.0000000    ,-9.12326016E-03,-2.46242562E-04, 0.10496962    , -2.4602861    ,-7.75287449E-02, -3.3401945    ,-0.26220173    ,-6.92741666E-03,-2.34243907E-02,
 OBS         ,  0.0000000    , -31.959835    ,-2.17546858E-06, 5.80566302E-02,  2.2027264    ,-0.34026378    , 0.41150624    ,  1.0339662    , 0.39083838    , 5.06909983E-03,
 Trade       ,  0.0000000    ,  0.0000000    ,-6.14649989E-03,-6.22479133E-02,-3.57740078E-07,-6.98739588E-02,-0.10821865    , -5.2147398    ,-0.99673152    ,-2.91019445E-03,
 Transport   ,  0.0000000    , -15.890133    ,-1.41595658E-02,-0.12263545    ,  0.0000000    ,-2.14445852E-02,-0.50346988    , -2.3344898    ,-1.53636641E-03,-6.85858428E-02,
 OthServices ,  0.0000000    , -125.40547    ,-0.14891112    ,-0.70718908    , 0.10599662    , -3.1936707    ,-0.55442244    , -16.282682    , -49.730804    , -1.7426276    ,


 ! Variable CNTqgdr # cont. to EV of changes in govt consumption of domestics ..
 ! Variable CNTqgdr(REG) of size 10
 
 USA         ,  0.0000000    ,
 China       , -186.65076    ,
 xAmericas   , -66.671768    ,
 AdvancedAsia, 6.45749085E-03,
 SouthAsia   , -286.76971    ,
 xAsia       , -27.275904    ,
 WEuroCndANZ , -283.68939    ,
 MENA        , -93.593521    ,
 SSA         , -19.961643    ,
 RestofWorld , -43.565445    ,


 ! Variable CNTqgdir # cont. to EV of changes in govt consumption of domestic ..
 ! Variable CNTqgdir(TRAD_COMM:REG) of size 10x10
 
 CNTqgdir(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,  0.0000000    ,  0.0000000    ,-4.84088622E-03,  0.0000000    , -1.5718451    , 3.00673991E-02, 3.99705674E-03,-9.44283046E-03,-2.05256452E-04, 1.17183086E-02,
 Extraction  ,  0.0000000    ,  0.0000000    ,-6.65254731E-08,  0.0000000    , 9.25621976E-07,-6.68593049E-02,-7.77835352E-03,-2.48241238E-04,-8.96852362E-05,-2.57683434E-02,
 LightMnfc   ,  0.0000000    ,  0.0000000    ,-0.78235435    ,-3.64318839E-03, -18.886229    , -2.2955379    , -11.818148    , -7.4771261    ,-1.82274077E-02,-0.58035433    ,
 HeavyMnfc   ,  0.0000000    ,  0.0000000    ,-0.42960304    , 4.15478647E-03, -36.756287    , -2.9859014    , -147.83099    , -8.5571938    ,-1.65198743E-02,-0.67550576    ,
 Energy      ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 CMN         ,  0.0000000    ,-3.21024377E-03,-4.12723981E-02, 4.98632044E-02, -32.762253    , -5.0939088    , -7.9006557    ,-0.54862797    ,-2.00702623E-02,-0.56447887    ,
 OBS         ,  0.0000000    , -35.749851    ,-4.79889160E-04, 5.78240864E-03, -4.4692984    , -1.4983547    , -1.0034189    ,  8.0722084    , 0.10972962    ,-0.56779850    ,
 Trade       ,  0.0000000    ,-0.31511122    ,-3.57358111E-03,-1.54669583E-02, -1.4169140    ,-7.13924598E-03,-0.51901281    , -12.655415    , 4.39963676E-03,-0.15724391    ,
 Transport   ,  0.0000000    , -7.2043819    ,-9.17728432E-03, 0.11107294    , -4.0596709    , 0.21892087    , -1.4230431    , -2.8812029    , 2.47210860E-02,-0.88275862    ,
 OthServices ,  0.0000000    , -143.37819    , -65.400475    ,-0.14535299    , -186.84720    , -15.577194    , -113.19036    , -69.536484    , -20.045380    , -40.123253    ,


 ! Variable CNTqxsr # cont. to EV of changes in exports of all goods from SRC ..
 ! Variable CNTqxsr(REG) of size 10
 
 USA         ,  1009.4052    ,
 China       , -203.39923    ,
 xAmericas   , -489.67548    ,
 AdvancedAsia, -48.617722    ,
 SouthAsia   , -440.29077    ,
 xAsia       , -524.93323    ,
 WEuroCndANZ , -37.417610    ,
 MENA        , -411.62317    ,
 SSA         , -260.08966    ,
 RestofWorld , -1031.7932    ,


 ! Variable CNTqxsirs # cont. to EV of changes in exports of i from SRCE r to ..
 ! Variable CNTqxsirs(TRAD_COMM:REG:REG) of size 10x10x10
 
 ! (This array is shown as 10 matrices - each of size 10x10.)
 
! The matrix CNTqxsirs(%1:%2:"USA")  with %1 in TRAD_COMM and %2 in REG. +++++
 CNTqxsirs(TRAD_COMM:REG:"USA"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,  0.0000000    ,-0.47275656    , 5.56145050E-02,  0.0000000    , 0.19585317    , 6.46781176E-02,-0.13162175    ,-0.61219311    , 0.11910659    , 0.19716296    ,
 Extraction  ,  0.0000000    ,  18.986031    ,  17.967232    ,  0.0000000    ,  1.6578422    ,  4.3591256    , 0.16320236    ,  2.6459627    ,  3.1743479    ,  289.72418    ,
 LightMnfc   ,  0.0000000    ,  374.37109    , 3.70292366E-02,  5.0038319    ,  13.162544    ,  6.3166313    ,  1.1214244    , -2.9709291    ,  2.6377559    ,-0.14187507    ,
 HeavyMnfc   ,  0.0000000    ,  143.85365    , -6.9731092    , 0.29361540    ,-0.49763548    ,  1.5951257    ,  1.8716198    , -7.9781542    ,-0.58685273    , -1.9874125    ,
 Energy      ,  0.0000000    ,  31.915203    ,  20.514378    ,  2.3697636    ,  169.54968    ,  3.4484773    ,  148.33415    , 6.09307624E-02,  5.4765491    ,  284.20667    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"China")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"China"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture , -4.1126976    ,  0.0000000    , -15.813015    ,  0.0000000    , 1.21590961E-02, 0.14937699    ,-3.70399095E-03,-7.78673496E-03, 0.27132422    , 0.48736224    ,
 Extraction  , -1.0994469    ,  0.0000000    , -41.006134    ,  0.0000000    ,  7.6776295    ,  12.209615    ,-0.17735612    ,-0.26448575    , -6.9034557    ,  54.531113    ,
 LightMnfc   ,  31.236074    ,  0.0000000    , -20.681011    , -2.2278767    ,-0.27388501    , -15.815215    , -5.0963831    , -1.2083842    , -14.205024    , -74.073547    ,
 HeavyMnfc   ,  133.52884    ,  0.0000000    , -7.3008633    , -4.0082369    , -30.113953    , -54.661160    , -4.5518923    , -11.427855    , -5.5462489    , -18.849949    ,
 Energy      , -2.7123790    ,  0.0000000    ,-0.35229462    , -1.1148920    ,-0.50610304    , -1.1976912    , -2.3721952    ,-1.85084604E-02, -1.0452969    , -4.5676556    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"xAmericas")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"xAmericas"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,-0.60695493    ,-0.15153518    , 3.00026461E-02,  0.0000000    , 1.42218601E-02, 1.49400309E-02,-7.35617522E-03, 7.97080155E-03, 1.38524417E-02, 2.23105215E-02,
 Extraction  , -1.0411808    ,  4.5236459    ,-6.70500249E-02,  0.0000000    , 0.15611431    , 0.31181690    ,-3.94767262E-02, 0.52539569    ,-0.12097716    ,  42.056152    ,
 LightMnfc   ,  19.001728    , -75.205734    , -130.82776    , -2.7400835    , -3.7993472    , -25.872997    , -3.8355002    , -2.0766509    , -2.0794005    , -3.9207051    ,
 HeavyMnfc   ,  81.277435    , -144.00201    , -119.82996    ,-0.57217443    , -56.354904    , -21.182489    , -8.3794785    , -13.180044    , -5.2084141    , -39.316582    ,
 Energy      , -16.999287    ,  17.154644    ,  8.8256550    , 3.30624431E-02,  1.9428024    , 7.76541531E-02, -1.9985222    ,-2.47969967E-03, 9.67815816E-02,  1.2763469    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"AdvancedAsia")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"AdvancedAsia"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,-0.61166829    , 7.38982409E-02, -1.1528952    ,  0.0000000    , 4.58449349E-02, 1.33820307E-02, 3.73947527E-03, 3.22402921E-03, 1.03272554E-02, 3.73024913E-03,
 Extraction  , -1.6712987    , -5.5711617    , -14.800931    ,-3.08127414E-06,  1.0543284    , 0.54319149    ,-0.58257008    ,-0.34874088    ,-0.43542808    , -931.69983    ,
 LightMnfc   ,  31.969185    , -100.29739    , -8.1802921    , -3.9405541    , -8.5858231    , -36.138920    , -5.9284639    , -2.2207439    , -3.6952963    , -17.545544    ,
 HeavyMnfc   ,  166.33682    , -112.67427    , -12.165345    , -2.4162571    , -53.516479    , -95.084000    , -8.7433014    , -5.9482498    , -5.2492623    , -36.579552    ,
 Energy      , -7.1582036    , -27.818981    , -2.7828932    , -9.1479435    , -48.496643    , -7.1394310    , -3.0104163    ,-4.41888645E-02,-0.84102106    , -46.786003    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"SouthAsia")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"SouthAsia"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,-0.29458973    , 5.68379238E-02, -1.2810638    ,  0.0000000    , 2.13236082E-03, 1.33561098E-03,-2.97785103E-02,-6.79738820E-03,-1.75728686E-02,-7.40219280E-02,
 Extraction  ,-0.52341974    ,-0.13822290    , -3.0654802    ,  0.0000000    , 0.19113454    , 3.94852981E-02,  4.3369913    ,-0.35698083    , -3.3871787    , -18.958401    ,
 LightMnfc   ,  6.9467144    , -14.440027    , -1.3268938    ,-0.25061405    ,  5.9717751    , -7.7291613    ,-0.83396840    ,-0.70170099    , -2.3447766    , -8.4523964    ,
 HeavyMnfc   ,  23.223320    , -19.663429    , -5.9096251    ,-0.22705263    , -35.586769    , -12.473066    , -1.9362656    , -13.964712    , -15.271540    , -13.686377    ,
 Energy      , -1.1170452    , -5.4068136    ,-0.35981566    ,-0.24057895    , -21.508175    ,-0.46224043    , -1.2257833    ,-5.35084009E-02,-0.21003115    , -5.1081409    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"xAsia")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"xAsia"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,-0.71864665    , 0.36231330    , -2.7640016    ,  0.0000000    , 3.07741873E-02, 3.09459306E-03, 1.58824108E-03, 2.54072361E-02,-7.64390547E-03,-0.13522509    ,
 Extraction  ,-0.13726133    , -2.4736273    , -3.9533896    ,  0.0000000    , 6.93732575E-02, -2.0078149    , 0.30915004    ,-0.18557277    ,-0.14508530    , -8.8704157    ,
 LightMnfc   ,  6.0337930    , -40.732414    , -3.2799935    , -1.8900537    ,  2.1205983    , -50.124878    ,-0.56606853    ,-0.33451331    , -2.0720925    , -3.1397524    ,
 HeavyMnfc   ,  54.376198    , -85.151123    , -4.5699100    , -1.3539952    , -50.631824    , -62.336060    , -2.5444555    , -3.4824605    , -5.4252663    , -15.146952    ,
 Energy      , -1.1459031    , -16.082306    ,-0.27766258    , -12.961450    , -18.539265    , -21.033594    , -8.0933619    ,-6.01256490E-02,-0.54672074    , -6.9313507    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"WEuroCndANZ")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"WEuroCndANZ"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,-0.70389807    ,-6.62789196E-02, -2.9110866    ,  0.0000000    , 9.40833092E-02, 8.18457603E-02,-5.32911941E-02, 2.98275612E-03, 3.77558880E-02, 0.20025808    ,
 Extraction  , -3.3988035    ,  3.0548940    , -12.575087    ,  0.0000000    ,  3.0842302    ,  4.4767647    ,-1.16399964E-02, -2.6108358    , -2.5760150    ,  473.83710    ,
 LightMnfc   ,  85.490280    , -44.949917    , -26.620691    , -6.4188156    , -8.0857801    , -54.101509    ,  2.6507535    , -46.198231    , -21.127342    , -59.799210    ,
 HeavyMnfc   ,  316.26312    , -90.511299    , -48.704556    , -1.3992975    , -108.23807    , -55.860519    , -3.9528301    , -131.26689    , -56.188652    , -193.23245    ,
 Energy      , -7.6897516    ,  7.7713928    , -2.7347038    ,-0.14147066    ,  1.6300533    , -1.2383101    , -3.2941949    ,-4.42050472E-02, -1.5277438    , -112.37238    ,
 CMN         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OBS         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Trade       ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Transport   ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 OthServices ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,

! The matrix CNTqxsirs(%1:%2:"MENA")
!   with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 CNTqxsirs(TRAD_COMM:REG:"MENA"),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Agriculture ,-0.29719907    , 0.64521581    , -2.0850091    ,  0.0000000    , 1.95621215E-02, 3.21441912E-03,-0.93955207    , 9.96086523E-02,-2.11141929E-02,-0.44016176    ,
